id;title;brand;ordernumber;imgpath;active;;;
2020;WMRT Micro Desoldering Tweezers for WD 1M, WD 2M;Weller;WLR WMRT;uploads/product-images/wlr-wmrt1309856251.jpg;1;;;
2021;NetTool Series II Inline Network Tester;Fluke;FLK NetTool;uploads/product-images/flk-nettool1309857444.jpg;1;;;
2022;Video Borescope;Major Tech;MT 173;uploads/product-images/mt-1731310651291.jpg;1;;;
2023;Video Borescope;Major Tech;MT 175;uploads/product-images/mt-1751310651359.jpg;1;;;
2027;D Battery Zinc chloride;Major Tech;MT R20P;uploads/product-images/mt-r03p1311854852.jpg;1;;;
2028;Mag Eye magnification;Mag Eyes;XRN 254;uploads/product-images/xrn-2541311857543.jpg;1;;;
2031;BEAR GRYLLS SCOUT KNIFE;BEAR GRYLLS;BEAR GRYLLS SCOUT KNIFE;uploads/product-images/bear-grylls-scout-knife1313151411.jpg;1;;;
2032;BEAR GRYLLS FOLDING SHEATH KNIFE;BEAR GRYLLS ;BEAR GRYLLS FOLDING SHEATH KNIFE;uploads/product-images/bear-grylls-folding-sheath-knife1313151475.jpg;1;;;
2033;BEAR GRYLLS FIRE STARTER;BEAR GRYLLS ;BEAR GRYLLS FIRE STARTER;uploads/product-images/bear-grylls-fire-starter1313151552.jpg;1;;;
2034;BEAR GRYLLS PARANG;BEAR GRYLLS ;BEAR GRYLLS PARANG;uploads/product-images/bear-grylls-parang1313151601.jpg;1;;;
2035;BEAR GRYLLS PARANG;BEAR GRYLLS ;BEAR GRYLLS PARANG;uploads/product-images/bear-grylls-parang1313151710.jpg;1;;;
2036;Premium Brass Padlocks ;KASP;KASP 125 Series;uploads/product-images/kasp-125401313414098.jpg;1;;;
2037;Brass combination padlock;KASP;KASP 110 Series;uploads/product-images/kasp-110-series1337865915.jpg;1;;;
2038;Disc Padlock 160 series;KASP;KASP 160 series;uploads/product-images/kasp-160-series1337865938.jpg;1;;;
2040;IPhone 4,4s,5,5c,5s,6&6+ pentalobe P2 screwdriver;Christensen;LP Pentalobe P2;uploads/product-images/lp-pentalope1314876898.jpg;1;;;
2039;7 Day Digital Timer;TopTronic;TDDGT;uploads/product-images/tddgt1313671726.jpg;1;;;
2041;754 Documenting Process Calibrator-HART;Fluke;FLUKE 754;uploads/product-images/fluke-7541315218355.jpg;1;;;
2042;Tri wing screwdriver;Christensen;LP Triwing;uploads/product-images/lp-triwing1315475528.jpg;1;;;
2051;Fenix tactical torch TK21;Fenix;Fen TK21;uploads/product-images/fen-tk211321003669.jpg;1;;;
2230;Vernier;Christensen;LP Vernier;uploads/product-images/lp-vernier1333114715.jpg;1;;;
2408;UV torch Flashlight;ZarteK;ZAR 490;uploads/product-images/zar-4901370001476.jpg;1;;;
2418;Triton ESD Screwdriver set 6 piece;C.K.;CK 4741 esd;uploads/product-images/ck-4741-esd1375694732.jpg;1;;;
2314;PROXXON micromotor 12v 50EF;Proxxon;Prox mini50ef;uploads/product-images/prox-mini50ef1348569626.jpg;1;;;
2297;First Aid boxes;Christensen;First Aid Factory;uploads/product-images/first-aid-factory1343224892.jpg;1;;;
2205;115 Digital Multimeter;Fluke;FLUKE 115;uploads/product-images/fluke-1131323680055.jpg;1;;;
2207;Large double decker cooler bag (12 pack);Garrarc;CC-CB2;uploads/product-images/cc-cb21329395767.jpg;1;;;
2044;A4 folio conference folder;Garrarc;GRC FOLDERA4;uploads/product-images/grc-foldera41394589052.jpg;1;;;
2045;GOLF BAG;Garrarc;GRC GOLFBAG;uploads/product-images/11319780241.jpg;1;;;
2046;4 BALL BOWLS BAG;Garrarc;GRC BOWLS;uploads/product-images/grc-bowls1319780359.jpg;1;;;
2047;Leatherman Charge TTI;Leatherman;LM 830722;uploads/product-images/lm-8307221484144362.jpg;1;;;
2048;Leatherman SuperTool 300 EOD;Leatherman;LM 831368;uploads/product-images/lm-8313681321000548.jpg;1;;;
2049;Leatherman MUT EOD;Leatherman;LM 850012N;uploads/product-images/lm-850012n1484144484.jpg;1;;;
2050;Leatherman Skeletool CX;Leatherman;LM 830923;uploads/product-images/lm-8309231321003366.jpg;1;;;
2052;GARMIN Montana 600;Garmin;GAR Montana 600;uploads/product-images/gar-montana-6001321008068.jpg;1;;;
2053;SIDE CUTTER ELECTRONIC 115mm;Knipex;KPX 7702115;uploads/product-images/kpx-7702115-1205128226.jpg;1;;;
2054;SIDE CUTTER 160MM;Knipex;KPX 7002160;uploads/product-images/kpx-7002160-1001268138.jpg;1;;;
2055;SOLDER STATION 50WATT 220V;Weller;WLR WTCP51;uploads/product-images/wlr-wtcp51-1266185712.jpg;1;;;
2056;S/DRIVER MAGNITISER/DEMAGNITISER;PB Swiss Tools;PBB 500;uploads/product-images/pbb-500-1229486172.jpg;1;;;
2057;BASIC ELECTRONICS TOOLKIT - SUPREME;Techmaster;TEC TZK302AB;uploads/product-images/tec-tzk302ab-1265700886.jpg;1;;;
2058;FLUKE 115 TRUE RMS DIGITAL MULTIMETER;Fluke;FLK 115;uploads/product-images/flk-115-1136334789.jpg;1;;;
2059;FLUKE 177 TRUE RMS DIGITAL MULTIMETER;Fluke;FLK 177;uploads/product-images/flk-177-1244546825.jpg;1;;;
2060;FLUKE 179 TRUE RMS DIGITAL MULTIMETER;Fluke;FLK 179;uploads/product-images/flk-179-1261457233.jpg;1;;;
2061;COOLING FAN 120X120X38 220V;Sunon;FAN DP203;uploads/product-images/fan-dp203-1030875073.jpg;1;;;
2062;MINI SPANNER SET - IMPERIAL;King Dick;KDK TKCM8A;uploads/product-images/kdk-tkcm8a-1390622728.jpg;1;;;
2063;MINI SPANNER SET - METRIC;King Dick;KDK TKCM8M;uploads/product-images/kdk-tkcm8m-1117300847.jpg;1;;;
2064;GAS SOLDERING IRON;Portasol;ORX PORTTECH;uploads/product-images/orx-porttech-1396519679.jpg;1;;;
2065;SOLDER STATION GENERAL PURPOSE;Magnum;MAG 2000I;uploads/product-images/mag-2000i-1027561446.jpg;1;;;
2066;WIRE STRIPPER AUTOMATIC STRIPMASTER;Ideal;IDL 45092;uploads/product-images/idl-45092-1349019694.jpg;1;;;
2067;SOLDER STATION  TEMP. CONTROLLED ;Quick;QCK 204;uploads/product-images/qck-204-1394865536.jpg;1;;;
2068;SOLDER FUME ABSORBER BENCHTOP;Quick;QCK 493ESD;uploads/product-images/qck-493esd-1390828421.jpg;1;;;
2069;MAGNIFICATION LAMP ILLUMINATED, BENCH MOUNT;Quick;QCK 228;uploads/product-images/qck-228-1222631372.jpg;1;;;
2070;HEAT GUN SMALL ESD;Quick;QCK 6966ESD;uploads/product-images/qck-6966esd-1022745621.jpg;1;;;
2071;SOLDER STATION  TEMP. CONTROLLED 90WATT;Quick;QCK 204H;uploads/product-images/qck-204h-1404331096.jpg;1;;;
2072;REPLACEMENT SOLDERING IRON TIPS;Plato;PLATO;uploads/product-images/plato-1321132288.jpg;1;;;
2073;BASIC ELECTRONICS TOOLKIT - SUPERIOR;Techmaster;TEC TZK302AB2;uploads/product-images/tec-tzk302ab2-1390172819.jpg;1;;;
2074;BASIC ELECTRONICS TOOLKIT - SUPER;Techmaster;TEC TZK302AB3;uploads/product-images/tec-tzk302ab3-1181692203.jpg;1;;;
2075;ELECTRONIC SERVICE TOOLKIT - SUPREME;Techmaster;TEC TZK802ABC;uploads/product-images/tec-tzk802abc-1012215280.jpg;1;;;
2076;ELECTRONIC COMPREHENSIVE TOOLKIT - SUPREME;Techmaster;TEC TZK803ABCD;uploads/product-images/tec-tzk803abcd-1000237542.jpg;1;;;
2077;ELECTRONIC COMPREHENSIVE TOOLKIT - SUPERIOR;Techmaster;TEC TZK803ABCD2;uploads/product-images/tec-tzk803abcd2-1123310435.jpg;1;;;
2078;ELECTRONIC COMPREHENSIVE - SUPER;Techmaster;TEC TZK803ABCD3;uploads/product-images/tec-tzk803abcd3-1175875887.jpg;1;;;
2079;ELECTRONIC COMPREHENSIVE TOOLKIT IN CASE SUPERIOR;Techmaster;TEC TMK6111ABCD2;uploads/product-images/tec-tmk6111abcd2-1147507331.jpg;1;;;
2080;COMBINATION PLIERS 160MM KNIPEX;Knipex;KPX 0302160;uploads/product-images/kpx-0302160-1271691870.jpg;1;;;
2081;LONG NOSE PLIER ELECTRONIC 145MM;Knipex;KPX 3562145;uploads/product-images/kpx-3562145-1226564954.jpg;1;;;
2082;MENDA DISPENSER BOTTLE C/W PUMP;Menda;TNT 758ST445;uploads/product-images/tnt-758st445-1233894315.jpg;1;;;
2083;CRIMPER MULTI. MODULAR PROFESSIONAL;Techmaster;HTH 2008R;uploads/product-images/hth-2008r-1365885774.jpg;1;;;
2084;CRIMPER FOR BOOTLACE TERMINALS;Techmaster;HTH 236E;uploads/product-images/hth-236e-1058939235.jpg;1;;;
2085;CRIMPER FOR INSULATED TERMINALS;Techmaster;HTH 236H;uploads/product-images/hth-236h-1072247468.jpg;1;;;
2086;CRIMPER HEX FIBRE OPTIC;Techmaster;HTH 336G;uploads/product-images/hth-336g-1369254712.jpg;1;;;
2087;CRIMPER COAX/BNC/HEX;Techmaster;HTH 336K;uploads/product-images/hth-336k-1381758249.jpg;1;;;
2088;CRIMPER DUAL MODULAR;Techmaster;HTH 568R;uploads/product-images/hth-568r-1177468766.jpg;1;;;
2089;TONER VACUUM CLEANER - 3M;3M;TNT 525PO498;uploads/product-images/tnt-525po498-1245750806.jpg;1;;;
2090;TOOLCASE CORDURA ;Techmaster;TEC TCC6111;uploads/product-images/tec-tcc6111-1055191890.jpg;1;;;
2091;TOOLCASE CORDURA LARGE;Techmaster;TEC TCC8000;uploads/product-images/tec-tcc8000-1086111821.jpg;1;;;
2092;DESOLDER TOOL MANUAL;Weller;WLR SA21A;uploads/product-images/wlr-sa21a-1336593582.jpg;1;;;
2093;S/DRIVER -  FLAT 2.5X80MM SWISSGRIP;PB Swiss Tools;PBB 81000;uploads/product-images/pbb-81000-1386946541.jpg;1;;;
2094;S/DRIVER - FLAT 3.5X90MM SWISSGRIP;PB Swiss Tools;PBB 81001;uploads/product-images/pbb-81001-1302553127.jpg;1;;;
2095;S/DRIVER - FLAT 4.0X100MM SWISSGRIP;PB Swiss Tools;PBB 81002;uploads/product-images/pbb-81002-1201575760.jpg;1;;;
2096;S/DRIVER - FLAT 5.5X120MM SWISSGRIP;PB Swiss Tools;PBB 81003;uploads/product-images/pbb-81003-1388578897.jpg;1;;;
2097;S/DRIVER - FLAT 6.5X140MM SWISSGRIP;PB Swiss Tools;PBB 81004;uploads/product-images/pbb-81004-1404698231.jpg;1;;;
2098;S/DRIVER - FLAT 8.0X160MM SWISSGRIP;PB Swiss Tools;PBB 81005;uploads/product-images/pbb-81005-1090000057.jpg;1;;;
2099;S/DRIVER - FLAT 10X180MM SWISSGRIP;PB Swiss Tools;PBB 81006;uploads/product-images/pbb-81006-1131931788.jpg;1;;;
2100;S/DRIVER - PHILLIPS PH0 X 60MM;PB Swiss Tools;PBB 81900;uploads/product-images/pbb-81900-1337164180.jpg;1;;;
2101;S/DRIVER - PHILLIPS PH1 X 80MM;PB Swiss Tools;PBB 81901;uploads/product-images/pbb-81901-1264844969.jpg;1;;;
2102;S/DRIVER - PHILLIPS PH2 X 100MM;PB Swiss Tools;PBB 81902;uploads/product-images/pbb-81902-1109598384.jpg;1;;;
2103;S/DRIVER - PHILLIPS PH3 X 150MM;PB Swiss Tools;PBB 81903;uploads/product-images/pbb-81903-1113389402.jpg;1;;;
2104;S/DRIVER - POZI PZ0 X 60MM;PB Swiss Tools;PBB 81920;uploads/product-images/pbb-81920-1086957165.jpg;1;;;
2105;S/DRIVER - POZI PZ1 X 80MM;PB Swiss Tools;PBB 81921;uploads/product-images/pbb-81921-1291290588.jpg;1;;;
2106;S/DRIVER - POZI PZ2 X 100MM;PB Swiss Tools;PBB 81922;uploads/product-images/pbb-81922-1125604682.jpg;1;;;
2107;S/DRIVER - POZI PZ3 X 150MM;PB Swiss Tools;PBB 81923;uploads/product-images/pbb-81923-1087194707.jpg;1;;;
2108;S/DRIVER - SET 6 PIECE SWISSGRIP;PB Swiss Tools;PBB 8244C;uploads/product-images/pbb-8244c-1004535615.jpg;1;;;
2109;ALLEN KEY SET - B/POINT METRIC 1.5 - 10MM RAINBOW ;PB Swiss Tools;PBB 212H10RB;uploads/product-images/pbb-212h10rb-1301480570.jpg;1;;;
2110;ALLEN KEY SET - METRIC 1.5 - 8MM;PB Swiss Tools;PBB 212H8;uploads/product-images/pbb-212h8-1234702038.jpg;1;;;
2111;ALLEN KEY SET - B/POINT METRIC 1.5 - 10MM RAINBOW ;PB Swiss Tools;PBB 212LH10RB;uploads/product-images/pbb-212lh10rb-1276227486.jpg;1;;;
2112;S/DRIVER - FLAT 2.5X60mm PRECISION;PB Swiss Tools;PBB 1200;uploads/product-images/pbb-1200-1117980117.jpg;1;;;
2113;S/DRIVER - FLAT 2.0X50 PRECISION;PB Swiss Tools;PBB 12000;uploads/product-images/pbb-12000-1058530946.jpg;1;;;
2114;S/DRIVER - FLAT 3.5X75MM PRECISION;PB Swiss Tools;PBB 1201;uploads/product-images/pbb-1201-1232047852.jpg;1;;;
2115;S/DRIVER - PHILLIPS PH00X60MM PRECISION;PB Swiss Tools;PBB 12100;uploads/product-images/pbb-12100-1176919352.jpg;1;;;
2116;S/DRIVER - PHILLIPS PH0X65MM;PB Swiss Tools;PBB 1210;uploads/product-images/pbb-1210-1130778414.jpg;1;;;
2117;S/DRIVER - PHILLIPS PH1X70MM PRECISION;PB Swiss Tools;PBB 1211;uploads/product-images/pbb-1211-1191237156.jpg;1;;;
2118;S/DRIVER - TORX T5 PRECISION;PB Swiss Tools;PBB 1245;uploads/product-images/pbb-1245-1148612194.jpg;1;;;
2119;S/DRIVER - TORX T6 PRECISION;PB Swiss Tools;PBB 1246;uploads/product-images/pbb-1246-1308247180.jpg;1;;;
2120;S/DRIVER - TORX T7 PRECISION ;PB Swiss Tools;PBB 1247;uploads/product-images/pbb-1247-1026922555.jpg;1;;;
2121;S/DRIVER - TORX T8 PRECISION;PB Swiss Tools;PBB 1248;uploads/product-images/pbb-1248-1203804085.jpg;1;;;
2122;S/DRIVER SET - PRECISION 4 PIECE;PB Swiss Tools;PBB 1620C;uploads/product-images/pbb-1620c-1394359002.jpg;1;;;
2541;Photovoltaic module Peak 24 Volts,;Christensen;CTJ PANEL;uploads/product-images/1401178380.jpg;1;;;
2123;ELECTRONIC SERVICE TOOLKIT - SUPER;Techmaster;TEC TZK802ABC3;uploads/product-images/tec-tzk802abc3-1363516137.jpg;1;;;
2124;ELECTRONIC SERVICE TOOLKIT - SUPERIOR;Techmaster;TEC TZK802ABC2;uploads/product-images/tec-tzk802abc2-1319243137.jpg;1;;;
2125;ELECTRONIC COMPREHENSIVE TOOLKIT IN CASE - SUPER;Techmaster;TEC TMK6111ABCD3;uploads/product-images/tec-tmk6111abcd3-1271474760.jpg;1;;;
2126;ELECTRONIC COMPREHENSIVE TOOLKIT IN CASE - SUPREME;Techmaster;TEC TMK6111ABCD;uploads/product-images/tec-tmk6111abcd-1118258299.jpg;1;;;
2127;TOOLKIT BELT HOLSTER - SUPER;Techmaster;TEC TZK1803;uploads/product-images/tec-tzk1803-1174358466.jpg;0;;;
2128;TOOLKIT BELT HOLSTER - SUPERIOR;Techmaster;TEC TZK1802;uploads/product-images/tec-tzk1802-1000909735.jpg;1;;;
2129;TOOLKIT BELT HOLSTER - SUPREME;Techmaster;TEC TZK180;uploads/product-images/tec-tzk180-1079555119.jpg;1;;;
2130;ELECTRICIANS BASIC TOOLKIT - SUPER;Techmaster;TEC TZK802IJE3;uploads/product-images/tec-tzk802ije3-1315372709.jpg;1;;;
2131;ELECTRICIANS BASIC TOOLKIT - SUPERIOR;Techmaster;TEC TZK802IJE2;uploads/product-images/tec-tzk802ije2-1103121550.jpg;1;;;
2132;ELECTRICIANS BASIC TOOLKIT - SUPREME;Techmaster;TEC TZK802IJE;uploads/product-images/tec-tzk802ije-1353825041.jpg;1;;;
2133;MASTER ELECTRICIANS TOOLKIT - SUPER;Techmaster;TEC TZK803IJEF3;uploads/product-images/tec-tzk803ijef3-1359911656.jpg;1;;;
2134;MASTER ELECTRICIANS TOOLKIT - SUPERIOR;Techmaster;TEC TZK803IJEF2;uploads/product-images/tec-tzk803ijef2-1029870816.jpg;1;;;
2135;MASTER ELECTRICIANS TOOLKIT - SUPREME;Techmaster;TEC TZK803IJEF;uploads/product-images/tec-tzk803ijef-1205090864.jpg;1;;;
2136;***  SUPREME TOOLKITS ON SPECIAL THIS MONTH ***;Techmaster;TEC;uploads/product-images/tec-1261340322.jpg;0;;;
2137;ELECTRONIC COMPREHENSIVE TOOLKIT IN FOAMS - SUPREM;Techmaster;TEC TMK8203ABED;uploads/product-images/tec-tmk8203abed-1287796373.jpg;1;;;
2138;DATACOMS TOOLKIT IN FOAMS - SUPREME;Techmaster;TEC TMK8203ABGH;uploads/product-images/tec-tmk8203abgh-1104608626.jpg;1;;;
2139;MASTER ELECTRICIANS TOOLKIT IN ABS PLASTIC CASE - ;Techmaster;TEC TCK7111IJEF;uploads/product-images/tec-tck7111ijef-1156963654.jpg;1;;;
2140;CRIMPER COAX/BNC/HEX;Techmaster;HTH 336A;uploads/product-images/hth-336a-1233072062.jpg;1;;;
2141;CRIMPER FOR NON INSULATED TERMINALS;Techmaster;HTH 236C;uploads/product-images/hth-236c-1040659379.jpg;1;;;
2142;COBINATION PLIER - INOMIC;Wiha;WIH Z01915;uploads/product-images/wih-z01915-1250902247.jpg;1;;;
2143;LONG NOSE PLIER WITH CUTTER - INOMIC;Wiha;WIH Z06915;uploads/product-images/wih-z06915-1403672368.jpg;1;;;
2144;TOOLKIT FOR OFFICE TECHNICIANS - SUPREME;Techmaster;TEC TZK803OT;uploads/product-images/tec-tzk803ot-1024176676.jpg;1;;;
2145;INDUSTRIAL CHAIR FOR WORK BENCHES ;Techmaster;LPS ASCKLIMA;uploads/product-images/lps-ascklima-1093673150.jpg;1;;;
2146;CONCRETORS NIPPERS;Knipex;KPX 9900250;uploads/product-images/kpx-9900250-1106789309.jpg;1;;;
2147;PROFESSIONAL ELECTRICIANS VDE TOOLKIT;Techmaster;KPX 989914;uploads/product-images/kpx-989914-1233791872.jpg;1;;;
2148;TOOLKIT LEAFLET 2009;Techmaster;TOOLKIT LEAFLET;uploads/product-images/toolkit-leaflet-1282849316.jpg;1;;;
2149;HACKSAW - JUNIOR 150mm;Kennedy;KEN 5380600K;uploads/product-images/ken-5380600k-1318445763.jpg;1;;;
2150;HACKSAW - ADJUSTABLE 300MM;Kennedy;KEN 5380650K;uploads/product-images/ken-5380650k-1299871365.jpg;1;;;
2151;BOLT CUTTER - 200MM;Knipex;KPX  7101200;uploads/product-images/kpx-7101200-1175366989.jpg;1;;;
2152;PLIER WRENCH - 250MM;Knipex;KPX 8603250;uploads/product-images/kpx-8603250-1186553842.jpg;1;;;
2153;Water Pump Plier - 250MM Cobra;Knipex;KPX 8701250;uploads/product-images/kpx-8701250-1140979037.jpg;1;;;
2154;HEADLAMP - 1 WATT LED SUPER BRIGHT;Techmaster;KAR DK9301;uploads/product-images/kar-dk9301-1205850851.jpg;1;;;
2155;FIBER OPTIC TOOLKIT;Techmaster;HTH HTF3033;uploads/product-images/hth-htf3033-1095731571.jpg;1;;;
2156;S/DRIVER SET - PRECISION INTERCHANGEABLE BLADES;PB Swiss Tools;PBB 510C;uploads/product-images/pbb-510c-1002388389.jpg;1;;;
2157;TORX KEY SET - OFFSET IN HOLDER ;PB Swiss Tools;PBB 410H625;uploads/product-images/pbb-410h625-1324109151.jpg;1;;;
2158;TORX DRIVER - PRECISION MICRO;PB Swiss Tools;PBB 11246;uploads/product-images/pbb-11246-1270090038.jpg;1;;;
2159;PB SWISS TOOLS;PB Swiss Tools;PB SWISS TOOLS;uploads/product-images/pb-swiss-tools-1003298125.jpg;1;;;
2160;SPANNER SET - 25 PIECE 6-32MM COMBINATION;Kennedy;KEN 5822910K;uploads/product-images/ken-5822910k-1403664271.jpg;1;;;
2161;ELECTRICIAN TOOLKIT - 10 PIECE;Techmaster;KEN 5951600K;uploads/product-images/ken-5951600k-1175397339.jpg;1;;;
2162;TOOLKIT - ELECTRICIANS VDE 16 PIECE;Techmaster;KEN 5953400K;uploads/product-images/ken-5953400k-1106419676.jpg;1;;;
2163;S/DRIVER BIT - POZI 1 1/4;PB Swiss Tools;PBB E61921;uploads/product-images/pbb-e61921-1347423904.jpg;1;;;
2164;S/DRIVER BIT - POZI 2 1/4;PB Swiss Tools;PBB E61922;uploads/product-images/pbb-e61922-1125243588.jpg;1;;;
2165;SOLDER STATION - 160 WATT DIGITAL;Weller;WLR WD1000M;uploads/product-images/wlr-wd1000m-1136290492.jpg;1;;;
2166;SOLDER STATION - 160 WATT DIGITAL DUAL;Weller;WLR WD2000M;uploads/product-images/wlr-wd2000m-1142449361.jpg;1;;;
2167;REWORK STATION COMPLETE;Weller;WLR WR3000M;uploads/product-images/wlr-wr3000m-1386583910.jpg;1;;;
2168;SOLDERING PENCIL SET;Weller;WLR WMRP;uploads/product-images/wlr-wmrp-1014021458.jpg;1;;;
2169;SOLDER - VARIOUS;Techmaster;LPS SOL;uploads/product-images/lps-sol-1247057987.jpg;1;;;
2170;SOLDER - KESTER;Kester;LPS SOLKES;uploads/product-images/lps-solkes-1133482157.jpg;1;;;
2171;ALLEN KEY SET BALLPOINT  1.5 - 10MM, TITANIUM;PB Swiss Tools;PBB 212LKTI;uploads/product-images/pbb-212lkti-1247093520.jpg;1;;;
2172;SCREWDRIVERS - TITANIUM;PB Swiss Tools;PBB 81TITANIUM;uploads/product-images/pbb-81titanium-1287717367.jpg;1;;;
2173;POWER TOOLS;Metabo;PWT;uploads/product-images/pwt-1384384404.jpg;1;;;
2174;BLOWER - MAKITA;Makita;PWT BUB1100;uploads/product-images/pwt-bub1100-1259854969.jpg;1;;;
2175;PREHEATER - TEMP. CONTROLLED;Quick;QCK 853;uploads/product-images/qck-853-1332743108.jpg;1;;;
2176;MAINTENANCE TOOLKIT - 29 PIECE;Kennedy;KEN 5953440K;uploads/product-images/ken-5953440k-1199697128.jpg;1;;;
2177;SHIFTING SPANNER SET - 2 PIECE;Kennedy;KEN 5010620K;uploads/product-images/ken-5010620k-1317821899.jpg;1;;;
2178;SHIFTING SPANNER SET - 3 PIECE;Kennedy;KEN 5010600K;uploads/product-images/ken-5010600k-1250181697.jpg;1;;;
2179;SHIFTING SPANNER - 150MM;Kennedy;KEN 5010060K;uploads/product-images/ken-5010060k-1390396000.jpg;1;;;
2180;JACK - TROLLEY 2 TONNE;Kennedy;KEN 5036320K;uploads/product-images/ken-5036320k-1350076780.jpg;1;;;
2181;SPRAYPAINT GUN - GRAVITY FEED;Kennedy;KEN 2592050K;uploads/product-images/ken-2592050k-1079681769.jpg;1;;;
2182;ECOSTAT ANTISTATIC TABLE MAT;Wolfgang Warmbier;SCS 1402.662;uploads/product-images/scs-1402-662-1173937445.jpg;1;;;
2183;GLOVES - ANTISTATIC;Wolfgang Warmbier;SCS 8745.P3;uploads/product-images/scs-8745-p3-1001944949.jpg;1;;;
2184;WRIST STRAP - ANTISTATIC;Wolfgang Warmbier;ESD MKASS;uploads/product-images/esd-mkass-1006647632.jpg;1;;;
2185;SHOES - ESD;Wolfgang Warmbier;SCS 2590;uploads/product-images/scs-2590-1319835154.jpg;1;;;
2186;WRIST STRAP - ANTISTATIC STAINLESS STEEL;Wolfgang Warmbier;SCS 2052.750.5.3;uploads/product-images/scs-2052-750-5-3-1102297032.jpg;1;;;
2187;SHIELDING BAG - ESD;Wolfgang Warmbier;SCS 3310.HS;uploads/product-images/scs-3310-hs-1155453055.jpg;1;;;
2188;BRUSH - ANTISTATIC ;Wolfgang Warmbier;ESD 512;uploads/product-images/esd-512-1174321097.jpg;1;;;
2189;ANTISTATIC TEST EQUIPMENT;Wolfgang Warmbier;SCS;uploads/product-images/scs-1109397332.jpg;1;;;
2190;FOOD INDUSTRY TEST KIT IN CASE;Techmaster;TEC MACKIT1;uploads/product-images/tec-mackit1-1187923943.jpg;1;;;
2191;MAGNIFICATION LAMP - LED X 3 & X 8, TABLE TOP SMAL;Techmaster;KAR 8611AL;uploads/product-images/kar-8611al-1224075896.jpg;1;;;
2192;MAGNIFIER, LED ILLUMINATED AND HELPING HANDS;Techmaster;KAR FZ1090TL;uploads/product-images/kar-fz1090tl-1299125495.jpg;1;;;
2193;VARIOUS KNIPEX PLIERS;Knipex;KNIPEX PLIERS;uploads/product-images/knipex-pliers-1115876506.jpg;1;;;
2194;LED HEADLAMP - 1 WATT LED + 3 WHITE LED;Techmaster;KAR KLT8527;uploads/product-images/kar-klt8527-1083747847.jpg;1;;;
2195;MULTIFUNCTION TOOL IN POUCH;Techmaster;SPL MULTITOOL;uploads/product-images/spl-multitool-1155000290.jpg;1;;;
2196;NETWORK TESTER;Fluke;FLK NETTOOLPROII;uploads/product-images/flk-nettoolproii-1262135449.jpg;1;;;
2197;THERMAL IMAGER;Fluke;FLK TIS;uploads/product-images/flk-tis-1366123773.jpg;1;;;
2198;WORKLIGHT - DUAL FUNCTION  24 + 3 LED;Techmaster;KAR ZL001;uploads/product-images/kar-zl001-1061419503.jpg;1;;;
